food_code,food_name,food_name_eng,food_name_sci,food_group_code,food_group_name,food_subgroup_code,food_subgroup_name,food_subsubgroup_code,food_subsubgroup_name,source_file,"Energy, Regulation EU No 1169/2011 (kJ/100g)","Energy, Regulation EU No 1169/2011 (kcal/100g)","Energy, N x Jones' factor, with fibres (kJ/100g)","Energy, N x Jones' factor, with fibres (kcal/100g)",Water (g/100g),Protein (g/100g),"Protein, crude, N x 6.25 (g/100g)",Carbohydrate (g/100g),Fat (g/100g),Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fibres (g/100g),Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt (g/100g),Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium (mg/100g),Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g)
7600,"Pastry, average food","Pastry, average food",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1590.0,380.0,1590.0,379.0,22.8,7.77,8.02,49.1,16.2,12.8,2.89,0.081,2.77,0.3,1.68,4.81,31.0,2.43,0.0,1.46,0.0,0.11,8.6,4.92,1.67,0.23,0.17,0.14,0.21,0.46,0.95,4.47,1.66,4.58,1.38,0.26,0.026,0.0048,0.009,62.1,1.04,40.1,679.0,0.2,1.52,9.1,21.8,0.41,99.9,142.0,10.6,417.0,0.68,73.5,114.0,0.18,1.6,5.36,,0.34,0.12,0.071,0.44,0.46,0.038,39.7,0.27
7602,Croissant,Croissant,,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1570.0,375.0,1560.0,372.0,29.2,6.65,7.29,40.4,20.0,8.83,2.55,,1.45,0.15,1.35,0.15,31.6,2.32,0.0,1.53,0.0,0.0,11.6,4.75,1.83,0.0,0.0,0.0,0.0,0.46,0.79,5.99,1.69,4.75,1.59,0.23,0.014,0.0,0.0,26.5,1.1,33.6,,0.075,0.8,5.9,22.4,0.34,91.0,172.0,5.0,450.0,0.53,,70.0,,1.1,,,0.0,0.13,0.11,,,0.051,56.0,0.0
7615,"Croissant, ordinary, from bakery","Croissant, ordinary, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1720.0,412.0,1710.0,410.0,21.4,6.33,6.94,47.6,21.1,7.88,3.78,0.05,2.73,0.17,1.2,0.05,34.1,1.8,0.0,1.63,0.0,0.13,11.6,6.52,1.89,0.07,0.05,0.05,0.08,0.33,0.5,9.27,1.05,6.27,1.77,0.12,0.005,0.005,0.005,21.7,1.31,21.0,845.0,0.09,0.85,10.0,17.0,0.37,88.0,130.0,10.0,523.0,0.63,10.5,70.2,0.125,1.35,3.52,,0.25,0.062,0.005,0.05,0.48,0.046,32.8,0.089
7620,"Croissant, butter, from bakery","Croissant, butter, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1760.0,420.0,1750.0,418.0,21.1,6.61,7.25,45.7,22.6,7.3,3.5,0.1,2.5,0.4,0.9,0.1,33.7,2.5,0.0,1.42,0.0,0.1,15.1,5.14,0.73,0.75,0.48,0.32,0.59,0.74,2.51,7.12,2.11,4.32,0.54,0.11,0.03,0.005,0.005,76.6,1.16,22.0,723.0,0.09,0.7,10.0,15.0,0.37,78.0,120.0,10.0,463.0,0.53,200.0,53.0,0.125,0.6,2.01,,0.71,0.066,0.039,0.2,0.43,0.029,18.3,0.13
7650,"Croissant w almonds, from bakery","Croissant w almonds, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1860.0,446.0,1850.0,444.0,22.1,7.62,8.36,35.9,29.1,14.1,,,,,,,21.7,3.7,0.0,1.56,0.0,0.0,15.0,9.78,2.7,0.59,0.27,0.19,0.45,0.75,2.39,7.71,1.76,8.53,1.75,0.083,,,,78.5,0.79,55.7,,0.21,1.1,7.06,36.6,0.43,116.0,174.0,2.48,317.0,0.76,111.0,64.3,0.44,4.02,,,0.044,0.093,0.15,0.89,0.46,0.13,35.6,0.12
7710,"Milk roll, from bakery","Milk roll, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1600.0,382.0,1590.0,379.0,23.7,8.55,9.38,50.6,15.4,9.94,3.7,0.05,2.42,0.85,1.06,1.91,40.7,1.5,0.0,1.66,0.0,0.17,8.34,4.74,1.36,0.29,0.19,0.15,0.23,0.43,0.96,4.81,1.1,4.28,1.19,0.13,0.03,0.005,0.01,58.0,1.1,37.1,791.0,0.11,1.1,5.0,20.3,0.5,114.0,171.0,2.5,438.0,0.5,44.0,25.0,0.1,1.2,,,0.0,0.07,0.13,0.46,0.57,0.17,46.0,0.82
7711,"Milk roll, prepacked","Milk roll, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1510.0,359.0,1510.0,359.0,23.1,8.94,8.94,52.2,12.3,11.9,3.64,0.05,3.01,0.53,1.7,3.05,40.2,1.8,0.0,1.52,0.0,0.18,5.54,3.8,2.15,0.005,0.07,0.04,0.08,0.13,0.38,2.77,1.87,3.45,1.73,0.32,0.07,0.005,0.03,106.0,1.06,41.6,725.0,0.5,0.5,5.0,19.2,0.5,101.0,142.0,19.4,423.0,0.5,48.5,25.0,0.1,1.2,,,,0.16,0.12,0.24,0.6,0.025,98.1,0.51
7712,"Milk roll filled with chocolate drops, prepacked","Milk roll filled with chocolate drops, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1550.0,369.0,1550.0,369.0,21.8,8.51,8.51,52.0,13.5,18.0,1.54,,1.22,0.97,4.62,9.65,31.3,2.72,0.0,1.5,0.0,0.0,6.32,4.93,1.62,0.02,0.01,0.02,0.02,0.06,0.11,2.57,1.69,4.93,1.27,0.35,0.005,0.005,0.005,49.2,0.93,60.0,622.0,0.16,2.0,10.0,28.0,0.46,120.0,180.0,10.0,371.0,0.9,10.5,76.4,0.125,2.3,6.92,,0.25,0.17,0.12,0.48,0.61,0.059,22.9,0.29
7720,Raisin puff pastry (Viennese pastries),Raisin puff pastry (Viennese pastries),,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1400.0,333.0,1390.0,331.0,25.8,5.11,5.6,55.9,9.0,18.7,8.14,,7.52,0.25,1.07,1.97,26.0,2.8,0.0,1.4,0.0,0.0,4.1,2.94,0.89,0.12,0.079,0.062,0.11,0.27,0.47,2.29,0.7,2.67,0.44,0.12,0.0069,0.0032,,43.0,0.71,32.1,0.5,0.5,0.77,5.0,18.6,0.5,100.0,278.0,9.7,280.0,0.5,36.0,25.0,0.1,0.97,,,0.0,0.07,0.18,0.025,0.63,0.08,132.0,0.54
7730,"Chocolate croissant, puff pastry, from bakery","Chocolate croissant, puff pastry, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1770.0,423.0,1760.0,421.0,20.0,7.47,8.19,45.4,22.5,12.8,3.17,0.05,2.5,0.2,0.96,5.99,29.8,3.0,0.0,1.45,0.0,0.18,14.7,5.43,0.85,0.69,0.48,0.3,0.5,0.65,2.11,6.65,2.88,4.71,0.66,0.11,0.02,0.005,0.005,69.4,0.98,23.0,655.0,0.21,4.1,10.0,29.0,0.43,95.0,160.0,10.0,392.0,0.78,166.0,53.5,0.125,0.6,2.2,,0.25,0.058,0.005,0.05,0.53,0.005,33.8,0.09
7733,"Chocolate croissant, prepacked","Chocolate croissant, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1780.0,425.0,1770.0,423.0,19.0,6.9,7.56,46.8,22.3,11.1,1.4,0.1,1.1,0.2,2.3,6.1,21.3,3.0,0.0,1.66,0.0,0.31,13.4,6.22,1.41,0.23,0.17,0.29,0.29,0.98,1.29,7.19,2.68,5.76,1.29,0.11,0.01,0.005,0.005,17.9,1.1,91.0,690.0,0.22,3.2,10.0,32.0,0.46,93.0,150.0,10.0,441.0,0.84,66.6,335.0,0.125,2.07,2.48,,0.25,0.13,0.028,0.53,0.35,0.024,16.8,0.064
7735,"Brioche, filled with chocolate drops, prepacked","Brioche, filled with chocolate drops, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1460.0,348.0,1460.0,348.0,24.0,8.56,8.56,51.6,11.2,17.0,2.73,0.05,2.17,0.05,2.55,9.51,29.0,3.0,0.0,1.46,0.0,0.21,0.92,7.8,1.99,0.005,0.005,0.005,0.005,0.005,0.005,0.71,0.21,7.61,1.99,0.005,0.005,0.005,0.005,42.8,0.94,52.0,631.0,0.21,3.5,,31.0,0.5,110.0,170.0,10.0,376.0,0.84,10.5,78.1,0.125,1.93,8.88,,0.25,0.1,0.062,0.7,0.39,0.029,22.3,0.16
7737,"Brioche, filled with chocolate","Brioche, filled with chocolate",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1480.0,351.0,1480.0,351.0,24.4,7.47,7.47,53.2,11.6,21.1,1.53,,4.13,0.48,2.53,11.4,31.1,2.17,0.0,1.18,0.0,0.0,6.82,2.77,1.48,,,,0.15,,,,,,,,,,,,0.86,,,,,,,,,,,353.0,,,,,,,,,,,,,,,
7738,"Brioche, filled with fruits, prepacked","Brioche, filled with fruits, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1450.0,346.0,1450.0,346.0,25.5,6.9,6.9,50.5,12.1,18.4,4.49,,6.0,0.05,2.93,4.98,24.2,3.8,0.0,1.17,0.0,0.0,7.2,3.16,1.21,0.31,0.2,0.15,0.25,0.35,1.03,3.73,1.18,3.13,0.81,0.078,,,0.005,,1.0,14.7,,,,,,,,,,400.0,,,,,,,,,,,,,,,
7739,"Brioche, filled with custard (Chinese brioche type), prepacked","Brioche, filled with custard (Chinese brioche type), prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1270.0,300.0,1270.0,300.0,,6.22,6.22,49.2,8.41,20.7,,,,,,,20.5,1.5,0.0,0.68,0.0,0.0,4.93,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,274.0,,,,,,,,,,,,,,,
7740,"Brioche, prepacked","Brioche, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1490.0,354.0,1490.0,354.0,23.7,8.13,8.13,52.7,11.8,12.7,3.4,0.1,3.4,0.1,1.7,4.2,31.1,2.2,0.0,1.35,0.0,0.091,5.01,4.3,1.75,0.17,0.12,0.12,0.17,0.43,0.67,2.17,0.99,3.88,1.33,0.4,0.02,0.005,0.005,59.3,1.0,32.0,689.0,0.11,0.94,10.0,18.0,0.39,91.0,120.0,10.0,401.0,0.74,57.9,158.0,0.125,1.93,6.97,,0.25,0.14,0.053,0.6,0.34,0.032,23.9,0.21
7741,Brioche,Brioche,,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1680.0,401.0,1680.0,401.0,21.5,11.3,11.3,46.0,19.1,5.7,3.0,,1.7,0.3,1.0,0.1,32.2,0.25,0.0,1.85,0.0,0.0,7.84,3.18,,0.38,0.21,0.16,0.33,0.5,0.95,3.73,1.58,3.18,0.73,0.15,,,,109.0,1.13,41.2,1.5,0.12,1.65,31.8,19.7,0.44,138.0,178.0,4.13,451.0,0.76,83.5,240.0,0.25,2.04,,,0.25,0.11,0.2,1.42,0.92,0.12,53.0,0.32
7742,"Brioche, from bakery","Brioche, from bakery",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1570.0,374.0,1570.0,374.0,21.4,9.81,9.81,49.2,14.7,,3.6,,4.7,0.25,0.8,1.3,38.0,3.0,0.0,1.87,0.0,0.0,8.51,4.92,1.14,0.26,0.17,0.15,0.28,0.64,1.16,4.31,1.29,,,0.16,,,,99.0,1.47,30.0,809.0,0.082,1.15,10.0,25.5,0.35,140.0,198.0,5.0,590.0,0.68,63.0,58.0,0.1,1.2,,,,0.05,0.17,0.87,0.67,0.09,42.0,0.53
7744,"Christmas brioche with candied fruits, prepacked","Christmas brioche with candied fruits, prepacked",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1490.0,355.0,1490.0,355.0,25.0,7.2,7.2,53.3,12.3,19.6,,,,,,,,1.35,0.0,0.89,0.0,0.0,5.83,4.49,1.39,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,354.0,,,,,,,,,,,,,,,
7745,"Brioche, pure butter","Brioche, pure butter",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1540.0,366.0,1540.0,366.0,24.0,8.0,8.0,51.6,14.0,13.4,2.2,,1.9,0.1,1.4,7.9,26.2,1.1,0.0,1.34,0.0,0.0,8.69,3.37,0.89,0.45,0.27,0.15,0.37,0.44,1.36,4.04,1.33,2.84,0.74,0.09,0.03,0.005,0.005,105.0,0.96,30.0,667.0,0.08,0.85,10.0,19.0,0.41,96.0,110.0,10.0,384.0,0.72,105.0,132.0,0.125,0.49,1.52,,0.25,0.14,0.068,0.05,0.43,0.052,48.4,0.22
23467,"Chou pastry, sugar coated","Chou pastry, sugar coated",,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1590.0,381.0,1590.0,381.0,23.5,7.76,7.76,42.6,18.6,27.1,0.1,,0.1,0.1,0.1,27.1,15.5,6.1,0.0,1.4,0.0,0.0,9.89,5.19,1.47,0.51,0.24,0.18,0.39,0.55,1.26,5.06,1.52,4.51,1.17,0.14,0.061,0.0065,0.017,191.0,1.08,36.0,697.0,0.5,1.6,5.0,13.9,0.5,113.0,107.0,16.0,433.0,0.5,150.0,25.0,0.1,2.4,24.5,,0.0,0.025,0.19,0.2,0.58,0.07,78.9,1.1
23480,Apple turnover,Apple turnover,,7,sugar and confectionery,705,Viennese pastries,0,-,ciqual_2020.csv,1410.0,338.0,1410.0,338.0,36.2,4.17,4.17,36.6,18.7,11.2,3.5,,3.6,0.1,2.0,2.1,25.2,3.1,0.0,1.15,0.0,0.0,10.3,2.8,1.21,0.38,0.26,0.18,0.35,0.54,1.35,5.96,1.28,2.8,1.15,0.061,,,,45.6,0.87,15.0,,0.038,0.44,7.24,10.0,0.1,150.0,106.0,1.3,340.0,0.3,99.0,63.6,0.32,1.21,,,5.36,0.1,0.051,0.67,0.084,0.065,5.15,0.0
7412,"Biscuit, extruded and grilled, chocolate filling","Biscuit, extruded and grilled, chocolate filling",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,5.5,7.85,7.85,64.3,16.0,30.2,0.25,,0.25,1.8,0.25,26.2,34.1,4.65,,1.7,0.0,0.0,4.88,5.0,6.0,,,,,,,,,,,,,,,,0.34,173.0,394.0,,3.7,5.0,56.2,0.5,190.0,411.0,2.5,134.0,1.2,,25.0,,3.8,,,,0.32,0.14,3.15,0.54,0.025,35.0,
7413,"Biscuit, extruded and grilled, fruits filling","Biscuit, extruded and grilled, fruits filling",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,8.9,4.91,5.38,74.7,6.44,28.8,4.9,,8.9,0.25,0.25,13.5,37.1,3.92,,1.1,0.0,0.0,1.72,,1.0,,,,,,,,,,,,,,,,0.43,145.0,253.0,,0.5,5.0,24.5,0.5,129.0,160.0,2.5,169.0,0.5,,25.0,,4.7,,,0.5,0.35,0.07,3.6,0.5,0.025,30.0,
23027,Macaroon,Macaroon,,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,,6.9,6.9,77.7,10.2,74.0,,,,,,,,3.0,,0.2,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
24000,Biscuit (cookie),Biscuit (cookie),,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,4.2,6.9,6.9,65.0,20.6,24.7,0.0,,0.036,0.15,0.0,24.5,40.3,2.03,,1.2,0.0,0.0,6.09,8.28,2.13,0.0,0.14,0.28,0.28,0.9,0.78,2.41,1.3,6.41,1.76,0.37,,0.0,0.0,65.0,0.63,26.5,,0.13,1.58,2.3,16.0,0.66,152.0,129.0,24.0,252.0,0.62,0.0,0.0,0.4,0.76,5.9,,0.0,0.2,0.19,2.06,0.34,0.031,14.0,0.075
24001,"Biscuit (cookie), plain","Biscuit (cookie), plain",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,3.88,6.77,6.77,70.0,15.1,23.6,0.0,,0.0,0.0,3.2,18.4,32.0,2.81,,1.48,0.0,0.0,6.81,5.58,2.04,0.0,0.0,0.0,0.48,0.0,0.067,1.8,1.59,5.58,1.86,0.16,,0.0,0.0,3.0,0.84,39.5,,0.1,2.12,1.9,15.3,0.47,150.0,125.0,1.1,334.0,0.47,0.0,0.0,0.0,0.26,5.9,,0.0,0.2,0.19,2.34,0.39,0.049,14.9,0.05
24002,Biscuit (cookie) vitamins content guaranteed,Biscuit (cookie) vitamins content guaranteed,,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.8,9.63,9.63,72.6,14.2,23.3,,,,,,,49.0,0.75,,1.03,0.0,0.0,6.07,3.98,3.26,0.0065,0.0065,0.044,0.0065,0.0065,0.14,5.4,0.49,3.95,3.02,0.25,0.0065,,,15.5,0.16,,,0.28,2.0,13.0,54.0,1.59,149.0,275.0,6.0,62.3,1.5,1.0,15.0,0.55,6.3,,,3.0,2.6,1.8,20.1,0.82,3.35,212.0,0.04
24003,Biscuit (cookie) vitamins and chemical elements content guaranteed,Biscuit (cookie) vitamins and chemical elements content guaranteed,,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.28,10.8,10.8,61.9,19.8,22.1,3.2,,4.22,0.1,1.79,12.9,39.0,3.5,,2.78,0.0,0.0,8.44,6.75,3.32,0.0095,0.0095,0.0095,0.0095,0.0095,0.17,6.76,1.39,6.71,3.16,0.12,0.0095,,,1.7,0.44,,,0.35,6.4,11.0,195.0,5.69,213.0,256.0,8.0,177.0,1.9,0.68,15.0,0.25,31.2,,,0.5,1.7,1.95,2.1,0.61,3.7,157.0,0.04
24004,"Biscuit (cookie) with fruits, reduced salt","Biscuit (cookie) with fruits, reduced salt",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,5.0,10.8,10.8,61.4,15.8,20.2,,,,,,,38.1,6.0,,1.0,0.0,0.0,6.8,5.2,3.0,,,,,,,,,,,,,,,,0.038,45.0,,0.1,1.95,12.0,40.0,0.3,160.0,325.0,2.5,15.0,0.35,1.0,7.0,0.25,2.5,,,0.0,1.63,1.95,19.5,10.9,2.4,435.0,0.04
24005,"Fruit biscuit, low sodium, unsweetened","Fruit biscuit, low sodium, unsweetened",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,5.5,22.7,22.7,47.6,20.7,14.3,,,,,,,,2.63,,0.92,0.0,0.0,8.37,5.9,2.4,,,,,,,,,,,,,,,,0.35,20.0,,,2.1,,30.0,,170.0,350.0,,137.0,,,,,5.0,,,,0.6,0.8,5.0,,0.85,95.0,
24007,"Crispy biscuit (cookie), with chocolate, reduced fat","Crispy biscuit (cookie), with chocolate, reduced fat",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,,7.0,7.0,69.0,11.0,22.4,,,,,,,46.6,8.4,,2.27,0.0,0.0,3.18,4.12,1.84,0.0092,0.01,0.055,0.054,0.59,0.25,1.37,0.73,3.84,,0.39,0.0,0.0,,,2.18,,,,,,90.0,,,,,870.0,,,,,3.9,,,,0.42,,,,0.6,,
24008,"Biscuit (cookie) filled with fruits, reduced fat","Biscuit (cookie) filled with fruits, reduced fat",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,8.8,4.69,4.69,75.3,7.2,,7.8,,8.9,0.25,0.9,23.0,36.1,3.0,,1.0,0.0,0.0,2.82,2.74,1.33,0.0,0.0,0.0,0.0,0.014,0.057,2.38,0.31,2.74,,0.14,0.0,0.0,,13.0,0.58,59.0,206.0,0.5,0.5,5.0,15.6,0.5,94.0,152.0,1.5,230.0,0.5,1.0,25.0,0.1,3.2,,,,0.2,0.05,0.025,0.45,0.025,49.6,0.35
24009,Speculoos biscuit,Speculoos biscuit,,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,2.4,5.94,5.94,69.0,19.7,32.6,0.5,,2.13,0.1,0.14,25.3,,1.93,,1.03,0.0,0.0,9.35,6.47,2.07,0.005,0.005,0.01,0.01,0.05,0.18,7.31,0.73,6.34,1.9,0.17,0.005,0.005,0.005,,0.86,,,,,,,,,,,343.0,,,,,,,,,,,,,,,
24010,"Biscuit (cookie), with vegetal fat","Biscuit (cookie), with vegetal fat",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.25,7.23,7.23,74.7,11.8,21.7,0.1,,0.1,0.3,0.1,21.4,49.2,4.0,,1.05,0.0,0.0,6.68,3.4,0.85,0.22,0.11,0.084,0.21,0.26,0.84,3.83,0.9,3.09,0.75,0.056,,,,21.4,0.72,57.7,,0.16,2.16,6.0,34.5,0.9,142.0,89.7,,289.0,0.92,,,,,,,,,,,,,,
24011,"Biscuit (cookie), assortment of miniature sweets and biscuits","Biscuit (cookie), assortment of miniature sweets and biscuits",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.6,6.44,6.44,61.4,26.4,39.4,0.2,0.05,0.38,2.66,0.2,36.0,20.8,2.9,,1.11,0.0,0.2,6.21,15.3,3.59,0.005,0.005,0.005,0.005,0.03,0.16,4.43,1.43,13.9,2.98,0.34,0.05,0.08,0.06,20.1,0.46,55.0,231.0,0.24,2.6,,35.0,0.42,110.0,200.0,10.0,185.0,0.66,27.2,14.6,0.125,2.12,4.26,,0.25,0.1,0.14,1.14,0.45,0.031,48.7,0.21
24015,Butter biscuit (cookie),Butter biscuit (cookie),,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.4,8.06,8.06,74.5,12.1,21.5,0.1,0.1,0.1,0.4,0.1,21.1,45.0,2.3,,1.5,0.0,0.14,7.82,2.79,0.62,0.42,0.25,0.16,0.33,0.4,1.27,3.66,1.11,2.37,0.53,0.07,0.01,0.005,0.005,40.0,1.16,34.0,595.0,0.12,0.82,10.0,18.0,0.5,100.0,150.0,10.0,462.0,0.52,107.0,,0.125,0.53,1.09,,0.25,0.082,0.035,0.05,0.48,0.026,19.1,0.092
24016,"Biscuit (cookie), covering with a chocolate bar","Biscuit (cookie), covering with a chocolate bar",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,2.01,6.62,6.62,63.3,24.1,36.8,0.1,,0.17,3.73,0.13,30.2,26.5,2.65,,1.3,0.0,0.0,15.1,5.85,1.08,0.26,0.15,0.18,0.27,2.12,1.34,5.67,4.03,5.6,0.99,0.072,0.0028,0.0025,0.0025,26.4,0.61,94.0,,0.25,5.3,24.0,37.5,0.35,185.0,218.0,2.5,240.0,0.8,75.0,49.0,0.25,0.89,,,1.1,0.17,0.28,0.68,0.51,0.2,36.0,0.2
24017,"Butter biscuit (cookie), with chocolate","Butter biscuit (cookie), with chocolate",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.21,7.19,7.19,71.1,16.0,24.5,0.1,,0.1,0.1,0.1,24.5,,2.91,,1.64,0.0,0.0,9.37,4.16,0.8,0.56,0.26,0.14,0.3,0.35,1.2,4.18,2.37,3.72,0.63,0.094,0.012,0.008,0.0025,,1.21,,,,,,,,,,,490.0,,,,,,,,,,,,,,,
24030,"Biscuit (cookie), with milk","Biscuit (cookie), with milk",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,2.85,8.25,8.25,73.9,11.5,20.0,,,,,,19.7,47.4,2.2,,1.27,0.0,0.0,5.45,,,,,,,,,,,,,,,,,,1.14,27.9,558.0,,,,,,,,,455.0,,,,,,,,,,,,,,,
24031,"Crispy biscuit (cookie), without chocolate, reduced fat","Crispy biscuit (cookie), without chocolate, reduced fat",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.5,5.63,5.63,80.1,8.8,29.4,0.25,,0.25,0.25,0.25,29.4,24.4,2.5,,1.5,0.0,0.0,2.85,2.72,0.95,0.0,0.0,0.061,0.043,0.012,0.059,2.36,0.27,2.61,,0.1,0.0031,0.0,,40.0,0.78,199.0,279.0,0.5,0.5,5.0,25.5,0.5,239.0,211.0,1.5,311.0,0.5,1.0,25.0,0.1,2.07,,,,0.17,0.11,0.025,0.67,0.025,11.7,0.97
24034,Breakfast biscuit (cookie),Breakfast biscuit (cookie),,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,2.1,7.81,7.81,65.8,16.3,21.0,0.17,0.05,0.21,0.3,0.05,20.3,40.4,5.5,,2.45,0.0,0.067,2.83,8.8,3.89,0.01,0.005,0.01,0.01,0.03,0.07,1.93,0.6,8.21,3.02,0.87,0.005,0.005,0.005,2.91,1.19,250.0,473.0,0.16,4.0,,140.0,1.1,240.0,190.0,10.0,477.0,0.94,10.5,2.5,0.125,3.21,16.9,,0.25,0.13,0.01,0.3,0.72,0.071,13.9,0.033
24035,"Breakfast biscuit (cookie), reduced sugar","Breakfast biscuit (cookie), reduced sugar",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,,7.68,7.68,66.3,16.0,20.2,,,,,,,45.9,6.33,,1.17,0.0,0.0,4.4,,,,,,,,,,,,,,,,,,0.68,200.0,,,2.8,,90.0,,200.0,,,270.0,,,,,4.17,,,,0.28,,,,,,
24036,"Biscuit (cookie), with chocolate, prepacked","Biscuit (cookie), with chocolate, prepacked",,7,sugar and confectionery,706,sweet biscuits,0,-,ciqual_2020.csv,,,,,1.21,6.43,6.43,61.7,26.9,34.3,2.62,,0.1,1.17,0.1,30.5,27.4,2.71,,1.06,0.0,0.0,14.2,,,,,,,,,,,,,,,,,,0.5,53.4,368.0,0.23,2.66,6.0,31.8,0.43,165.0,221.0,1.1,200.0,0.69,0.0,7.0,0.0,1.1,,,0.0,0.08,0.11,1.3,0.53,0.08,32.0,0.0
